"","subj","item","pred","rt"
"1704",95,23,1,318.570563003115
"1705",95,25,1,239.346130985464
"1706",95,27,1,316.878069148309
"1707",95,29,1,371.782612123508
"1708",95,31,1,282.283574417082
"1709",95,33,1,302.431153015644
"1710",95,35,1,462.299388736827
"1711",96,1,1,275.666842031032
"1712",96,3,1,341.576771180191
"1713",96,5,1,259.984054436355
"1714",96,7,1,278.720609299674
"1715",96,9,1,404.513345449396
"1716",96,11,1,288.737703064811
"1717",96,13,1,406.251467782932
"1718",96,15,1,226.19262757001
"1719",96,17,1,606.355803404564
"1720",96,19,1,445.733070681455
"1721",96,21,1,429.87199741067
"1722",96,23,1,402.04119703153
"1723",96,25,1,335.160971855731
"1724",96,27,1,219.941637540135
"1725",96,29,1,260.251628996527
"1726",96,31,1,274.897651728606
"1727",96,33,1,402.694437965931
"1728",96,35,1,491.158144700891
"1729",97,1,1,406.096063637415
"1730",97,3,1,565.319363738334
"1731",97,5,1,337.441698786962
"1732",97,7,1,346.558721672971
"1733",97,9,1,326.392724623542
"1734",97,11,1,294.515369362551
"1735",97,13,1,393.553073959547
"1736",97,15,1,474.996607622679
"1737",97,17,1,268.687459274322
"1738",97,19,1,361.347993881341
"1739",97,21,1,210.187728415525
"1740",97,23,1,428.749590922557
"1741",97,25,1,418.65330949915
"1742",97,27,1,300.552466358841
"1743",97,29,1,337.665416549912
"1744",97,31,1,325.378848796319
"1745",97,33,1,207.983068846649
"1746",97,35,1,356.184400305487
"1747",98,1,1,328.931855461643
"1748",98,3,1,338.676268860215
"1749",98,5,1,359.635955380169
"1750",98,7,1,407.103723525897
"1751",98,9,1,306.816814214796
"1752",98,11,1,300.745697877091
"1753",98,13,1,269.676625778853
"1754",98,15,1,434.576909745753
"1755",98,17,1,274.458974877651
"1756",98,19,1,250.798937958102
"1757",98,21,1,313.444139837851
"1758",98,23,1,312.134846240091
"1759",98,25,1,347.288417395748
"1760",98,27,1,328.968901563182
"1761",98,29,1,429.335502704405
"1762",98,31,1,609.363167716857
"1763",98,33,1,258.310255133129
"1764",98,35,1,285.931002023978
"1765",99,1,1,330.890796047478
"1766",99,3,1,365.601889532017
"1767",99,5,1,424.591462618208
"1768",99,7,1,351.086660950785
"1769",99,9,1,406.800554586484
"1770",99,11,1,218.89607483681
"1771",99,13,1,350.770954273558
"1772",99,15,1,283.933115320231
"1773",99,17,1,295.750153620515
"1774",99,19,1,370.331657558926
"1775",99,21,1,262.332182848145
"1776",99,23,1,278.525942147869
"1777",99,25,1,266.479063439109
"1778",99,27,1,399.606011352549
"1779",99,29,1,467.546603295959
"1780",99,31,1,330.209959059101
"1781",99,33,1,263.461822902177
"1782",99,35,1,408.36168960043
"1783",100,1,1,337.95864245791
"1784",100,3,1,302.143447201153
"1785",100,5,1,410.735344988445
"1786",100,7,1,283.620241454717
"1787",100,9,1,377.88622511434
"1788",100,11,1,387.235292591025
"1789",100,13,1,347.740537259449
"1790",100,15,1,713.639943259684
"1791",100,17,1,401.258907606091
"1792",100,19,1,384.075404783444
"1793",100,21,1,326.994804127096
"1794",100,23,1,362.349147391243
"1795",100,25,1,268.814819745572
"1796",100,27,1,342.69867508278
"1797",100,29,1,302.719808909632
"1798",100,31,1,403.052634625323
"1799",100,33,1,247.264907785641
"1800",100,35,1,285.903886325128
"1801",1,2,-1,519.296819140433
"1802",1,4,-1,290.353006391532
"1803",1,6,-1,476.969421300503
"1804",1,8,-1,436.509732052942
"1805",1,10,-1,578.016774986292
"1806",1,12,-1,396.622992414564
"1807",1,14,-1,370.775203999042
"1808",1,16,-1,344.28419139441
"1809",1,18,-1,563.953477809737
"1810",1,20,-1,301.339698848947
"1811",1,22,-1,387.602400533486
"1812",1,24,-1,432.006903751819
"1813",1,26,-1,487.814472986189
"1814",1,28,-1,270.321444498681
"1815",1,30,-1,403.729335902567
"1816",1,32,-1,329.982093760231
"1817",1,34,-1,597.20939427448
"1818",1,36,-1,354.918283079642
"1819",2,2,-1,310.853266509992
"1820",2,4,-1,426.884487846365
"1821",2,6,-1,471.90634810892
"1822",2,8,-1,351.211900914454
"1823",2,10,-1,301.626456735479
"1824",2,12,-1,465.580343595275
"1825",2,14,-1,390.151035758768
"1826",2,16,-1,280.810812102303
"1827",2,18,-1,375.933085570059
"1828",2,20,-1,520.618272395312
"1829",2,22,-1,365.621233776484
"1830",2,24,-1,289.630668793092
"1831",2,26,-1,490.878965674669
"1832",2,28,-1,484.250858562116
"1833",2,30,-1,457.24647055547
"1834",2,32,-1,520.063950688423
"1835",2,34,-1,331.868914073463
"1836",2,36,-1,504.10194873229
"1837",3,2,-1,599.208883057909
"1838",3,4,-1,289.175644845142
"1839",3,6,-1,382.899032664224
"1840",3,8,-1,504.858645668316
"1841",3,10,-1,321.569697280714
"1842",3,12,-1,474.7265877398
"1843",3,14,-1,231.396030816328
"1844",3,16,-1,647.1632306399
"1845",3,18,-1,339.508314110522
"1846",3,20,-1,416.504458875351
"1847",3,22,-1,488.298638126496
"1848",3,24,-1,570.981921643698
"1849",3,26,-1,280.661444648149
"1850",3,28,-1,339.789303398148
"1851",3,30,-1,717.078394303039
"1852",3,32,-1,383.901588902806
"1853",3,34,-1,422.117497460896
"1854",3,36,-1,320.444897093304
"1855",4,2,-1,429.238807677617
"1856",4,4,-1,433.493126451831
"1857",4,6,-1,263.686368347395
"1858",4,8,-1,663.817371800835
"1859",4,10,-1,362.928186317152
"1860",4,12,-1,429.486106081316
"1861",4,14,-1,358.353317768165
"1862",4,16,-1,366.634679735725
"1863",4,18,-1,359.434177174214
"1864",4,20,-1,289.708318040329
"1865",4,22,-1,359.195761470903
"1866",4,24,-1,589.291651173353
"1867",4,26,-1,362.372716835221
"1868",4,28,-1,653.696764652809
"1869",4,30,-1,459.043649738705
"1870",4,32,-1,364.987708124881
"1871",4,34,-1,368.234036965709
"1872",4,36,-1,420.76536138848
"1873",5,2,-1,240.403558521885
"1874",5,4,-1,397.990014160499
"1875",5,6,-1,425.352173349661
"1876",5,8,-1,414.39563660655
"1877",5,10,-1,352.490928614395
"1878",5,12,-1,336.090684404493
"1879",5,14,-1,252.336018350817
"1880",5,16,-1,504.432324699315
"1881",5,18,-1,521.575375428897
"1882",5,20,-1,361.120249545526
"1883",5,22,-1,359.074410341313
"1884",5,24,-1,302.698350145734
"1885",5,26,-1,416.04403047017
"1886",5,28,-1,458.573480373942
"1887",5,30,-1,485.732937161696
"1888",5,32,-1,418.860765870699
"1889",5,34,-1,485.79972137437
"1890",5,36,-1,322.327681541364
"1891",6,2,-1,376.296516803506
"1892",6,4,-1,438.609834829192
"1893",6,6,-1,300.670748505299
"1894",6,8,-1,635.470141002324
"1895",6,10,-1,276.376653731155
"1896",6,12,-1,840.305577396465
"1897",6,14,-1,343.516537415937
"1898",6,16,-1,402.30088116484
"1899",6,18,-1,419.4815004078
"1900",6,20,-1,598.495877840237
"1901",6,22,-1,375.853158891143
"1902",6,24,-1,434.956559062259
"1903",6,26,-1,329.42504389231
"1904",6,28,-1,577.761450402467
"1905",6,30,-1,365.313600436148
"1906",6,32,-1,510.137711422556
"1907",6,34,-1,349.761932571854
"1908",6,36,-1,375.402664367362
"1909",7,2,-1,407.415053582997
"1910",7,4,-1,453.750038393027
"1911",7,6,-1,345.993168146239
"1912",7,8,-1,404.190322480285
"1913",7,10,-1,323.470694628089
"1914",7,12,-1,423.262980699575
"1915",7,14,-1,309.520462220452
"1916",7,16,-1,322.632271828177
"1917",7,18,-1,557.581330129981
"1918",7,20,-1,433.775939072687
"1919",7,22,-1,295.552495025376
"1920",7,24,-1,505.573040191204
"1921",7,26,-1,546.920975612347
"1922",7,28,-1,373.514779688286
"1923",7,30,-1,360.526077636992
"1924",7,32,-1,418.534064235173
"1925",7,34,-1,457.638493646258
"1926",7,36,-1,519.824770125183
"1927",8,2,-1,195.490109719884
"1928",8,4,-1,464.082365347069
"1929",8,6,-1,404.288644889946
"1930",8,8,-1,337.76435088148
"1931",8,10,-1,324.431762902102
"1932",8,12,-1,272.392352223094
"1933",8,14,-1,306.251838151054
"1934",8,16,-1,351.327559386847
"1935",8,18,-1,286.906427350972
"1936",8,20,-1,441.413039157084
"1937",8,22,-1,325.240012156045
"1938",8,24,-1,397.830433843055
"1939",8,26,-1,454.2237707336
"1940",8,28,-1,310.237779453805
"1941",8,30,-1,542.312999687022
"1942",8,32,-1,349.107707232259
"1943",8,34,-1,354.756720489621
"1944",8,36,-1,239.974969250729
"1945",9,2,-1,480.039064349729
"1946",9,4,-1,523.615947959015
"1947",9,6,-1,557.591610197244
"1948",9,8,-1,371.924239458514
"1949",9,10,-1,308.647596920805
"1950",9,12,-1,585.36259363684
"1951",9,14,-1,237.573363529934
"1952",9,16,-1,392.859528101351
"1953",9,18,-1,264.336173224881
"1954",9,20,-1,328.825853045954
"1955",9,22,-1,419.849616832666
"1956",9,24,-1,378.668234913795
"1957",9,26,-1,330.184617060134
"1958",9,28,-1,402.504351381393
"1959",9,30,-1,660.321373350501
"1960",9,32,-1,487.051229884584
"1961",9,34,-1,491.058050420416
"1962",9,36,-1,502.357182936584
"1963",10,2,-1,312.722441340081
"1964",10,4,-1,542.359354933106
"1965",10,6,-1,361.619111189954
"1966",10,8,-1,485.061430311282
"1967",10,10,-1,309.14321489708
"1968",10,12,-1,471.149582779591
"1969",10,14,-1,357.791863085659
"1970",10,16,-1,416.107259004523
"1971",10,18,-1,301.946477658182
"1972",10,20,-1,314.299008846604
"1973",10,22,-1,368.139405013117
"1974",10,24,-1,315.499178081942
"1975",10,26,-1,355.316091976025
"1976",10,28,-1,300.244112577143
"1977",10,30,-1,358.238520624612
"1978",10,32,-1,299.592940035388
"1979",10,34,-1,407.737850101542
"1980",10,36,-1,515.154397556741
"1981",11,2,-1,246.416090859548
"1982",11,4,-1,489.872873668899
"1983",11,6,-1,550.407914102161
"1984",11,8,-1,471.900871361154
"1985",11,10,-1,301.940152020536
"1986",11,12,-1,460.063392615517
"1987",11,14,-1,439.353913855673
"1988",11,16,-1,335.498579283003
"1989",11,18,-1,391.039878665716
"1990",11,20,-1,408.12169637104
"1991",11,22,-1,561.685550931342
"1992",11,24,-1,438.66796478639
"1993",11,26,-1,400.953891616727
"1994",11,28,-1,454.49084169604
"1995",11,30,-1,459.698889680249
"1996",11,32,-1,423.9031642931
"1997",11,34,-1,733.459717315669
"1998",11,36,-1,407.298036307111
"1999",12,2,-1,324.084617116248
"2000",12,4,-1,556.169010466922
"2001",12,6,-1,308.632343781153
"2002",12,8,-1,646.694866763948
"2003",12,10,-1,517.36750555981
"2004",12,12,-1,595.978288339009
"2005",12,14,-1,406.405697100403
"2006",12,16,-1,426.251323786588
"2007",12,18,-1,439.928121550783
"2008",12,20,-1,572.684051288191
"2009",12,22,-1,285.080275795929
"2010",12,24,-1,430.286837766478
"2011",12,26,-1,364.948439075882
"2012",12,28,-1,424.195241912909
"2013",12,30,-1,414.829580461293
"2014",12,32,-1,307.262175285891
"2015",12,34,-1,323.928940435171
"2016",12,36,-1,485.12774607928
"2017",13,2,-1,501.593784511485
"2018",13,4,-1,345.604416863123
"2019",13,6,-1,524.16570301815
"2020",13,8,-1,370.352489782512
"2021",13,10,-1,384.157413122939
"2022",13,12,-1,383.194277470277
"2023",13,14,-1,569.498187075542
"2024",13,16,-1,489.463198670551
"2025",13,18,-1,416.473842894196
"2026",13,20,-1,339.653034323411
"2027",13,22,-1,605.658425813366
"2028",13,24,-1,458.298396963834
"2029",13,26,-1,471.852280081409
"2030",13,28,-1,341.835925376127
"2031",13,30,-1,334.976811625542
"2032",13,32,-1,469.157337728148
"2033",13,34,-1,477.038390472561
"2034",13,36,-1,503.081727079913
"2035",14,2,-1,351.050304358719
"2036",14,4,-1,560.114083419933
"2037",14,6,-1,584.7017304849
"2038",14,8,-1,363.002242446881
"2039",14,10,-1,497.022732562533
"2040",14,12,-1,280.692613500445
"2041",14,14,-1,357.304142732225
"2042",14,16,-1,408.306295627302
"2043",14,18,-1,349.298709904694
"2044",14,20,-1,413.054939685616
"2045",14,22,-1,415.347635097474
"2046",14,24,-1,288.312389859608
"2047",14,26,-1,425.761544348428
"2048",14,28,-1,520.97240938
"2049",14,30,-1,426.092345020784
"2050",14,32,-1,412.706039145972
"2051",14,34,-1,275.685434509991
"2052",14,36,-1,535.592801599135
"2053",15,2,-1,317.541389368637
"2054",15,4,-1,332.853442366563
"2055",15,6,-1,650.597126002657
"2056",15,8,-1,447.003213009693
"2057",15,10,-1,448.917909516805
"2058",15,12,-1,399.915732465131
"2059",15,14,-1,423.887605007643
"2060",15,16,-1,500.93718040756
"2061",15,18,-1,584.325178415986
"2062",15,20,-1,335.996533039356
"2063",15,22,-1,278.025116447023
"2064",15,24,-1,331.744951634127
"2065",15,26,-1,351.151869969831
"2066",15,28,-1,460.899845705651
"2067",15,30,-1,428.367709015519
"2068",15,32,-1,363.238109277778
"2069",15,34,-1,353.875365897763
"2070",15,36,-1,452.727487575742
"2071",16,2,-1,326.543052692474
"2072",16,4,-1,329.908158075551
"2073",16,6,-1,273.599082611943
"2074",16,8,-1,291.763623134876
"2075",16,10,-1,498.252228636843
"2076",16,12,-1,359.958553899016
"2077",16,14,-1,411.602618540282
"2078",16,16,-1,391.752260781043
"2079",16,18,-1,401.232432195855
"2080",16,20,-1,299.652518178049
"2081",16,22,-1,312.948401760719
"2082",16,24,-1,345.541474925648
"2083",16,26,-1,390.979953277332
"2084",16,28,-1,244.141375142234
"2085",16,30,-1,312.957178864916
"2086",16,32,-1,463.037056649152
"2087",16,34,-1,399.75034021536
"2088",16,36,-1,426.242662605071
"2089",17,2,-1,532.000417918006
"2090",17,4,-1,354.49393440177
"2091",17,6,-1,624.817843703701
"2092",17,8,-1,256.12618875691
"2093",17,10,-1,414.188548524635
"2094",17,12,-1,444.495729817833
"2095",17,14,-1,437.658827116748
"2096",17,16,-1,457.889928359124
"2097",17,18,-1,473.660348591242
"2098",17,20,-1,346.43497032821
"2099",17,22,-1,375.008745827997
"2100",17,24,-1,662.715157612251
"2101",17,26,-1,352.117297911703
"2102",17,28,-1,440.676126448141
"2103",17,30,-1,382.190702030243
"2104",17,32,-1,435.754896018732
"2105",17,34,-1,317.679995238661
"2106",17,36,-1,298.108657042166
"2107",18,2,-1,420.469429983099
"2108",18,4,-1,325.693596498131
"2109",18,6,-1,449.627934781191
"2110",18,8,-1,310.137755840763
"2111",18,10,-1,383.943407173661
"2112",18,12,-1,328.067968650358
"2113",18,14,-1,463.810272252441
"2114",18,16,-1,419.50199451317
"2115",18,18,-1,419.294439754141
"2116",18,20,-1,676.638192502629
"2117",18,22,-1,412.185014143749
"2118",18,24,-1,379.725779161925
"2119",18,26,-1,316.655842523202
"2120",18,28,-1,238.66880792524
"2121",18,30,-1,378.960921652543
"2122",18,32,-1,381.373747205153
"2123",18,34,-1,395.75827473821
"2124",18,36,-1,377.676905567381
"2125",19,2,-1,747.541830188844
"2126",19,4,-1,419.145781651045
"2127",19,6,-1,469.359950461559
"2128",19,8,-1,283.710303649498
"2129",19,10,-1,397.421777911312
"2130",19,12,-1,369.782467783126
"2131",19,14,-1,580.618061388134
"2132",19,16,-1,285.444767091471
"2133",19,18,-1,441.508964933239
"2134",19,20,-1,478.200235168156
"2135",19,22,-1,398.247721971203
"2136",19,24,-1,583.239470163091
"2137",19,26,-1,415.509114030173
"2138",19,28,-1,399.177697153912
"2139",19,30,-1,383.36909032333
"2140",19,32,-1,281.397675851504
"2141",19,34,-1,481.528184778148
"2142",19,36,-1,246.784333712173
"2143",20,2,-1,359.42444591822
"2144",20,4,-1,307.006301877069
"2145",20,6,-1,397.342783271228
"2146",20,8,-1,351.050816418974
"2147",20,10,-1,361.028255186763
"2148",20,12,-1,538.614518011944
"2149",20,14,-1,245.541009487017
"2150",20,16,-1,622.040480809812
"2151",20,18,-1,661.275275112499
"2152",20,20,-1,299.051952017357
"2153",20,22,-1,406.786595808649
"2154",20,24,-1,549.776894175333
"2155",20,26,-1,532.571291023785
"2156",20,28,-1,305.929856202273
"2157",20,30,-1,359.76194950455
"2158",20,32,-1,348.406289829242
"2159",20,34,-1,420.614903158138
"2160",20,36,-1,441.547288016871
"2161",21,2,-1,718.569045020998
"2162",21,4,-1,410.662453284395
"2163",21,6,-1,326.956491917286
"2164",21,8,-1,497.155785340128
"2165",21,10,-1,532.528814751402
"2166",21,12,-1,392.706832206446
"2167",21,14,-1,513.416640287997
"2168",21,16,-1,325.462708617484
"2169",21,18,-1,447.288775125029
"2170",21,20,-1,392.68714236416
"2171",21,22,-1,497.944470869738
"2172",21,24,-1,623.474121645978
"2173",21,26,-1,341.542429091097
"2174",21,28,-1,431.257738804819
"2175",21,30,-1,307.754959284711
"2176",21,32,-1,251.904537069992
"2177",21,34,-1,370.922108205382
"2178",21,36,-1,496.381988292987
"2179",22,2,-1,485.673964315804
"2180",22,4,-1,345.280217493054
"2181",22,6,-1,424.071219240988
"2182",22,8,-1,417.513441852973
"2183",22,10,-1,463.881179288066
"2184",22,12,-1,452.021193011257
"2185",22,14,-1,303.585735532793
"2186",22,16,-1,491.121114245935
"2187",22,18,-1,366.191776355798
"2188",22,20,-1,258.572932856762
"2189",22,22,-1,453.441013763517
"2190",22,24,-1,459.688512276074
"2191",22,26,-1,437.724445111917
"2192",22,28,-1,493.756274412722
"2193",22,30,-1,339.189163405122
"2194",22,32,-1,388.210540070841
"2195",22,34,-1,591.998107128335
"2196",22,36,-1,335.079300593579
"2197",23,2,-1,383.286412993894
"2198",23,4,-1,369.69556470819
"2199",23,6,-1,327.926007077132
"2200",23,8,-1,489.302238800158
"2201",23,10,-1,365.114057425771
"2202",23,12,-1,616.29745216688
"2203",23,14,-1,554.570029614477
"2204",23,16,-1,520.098632873565
"2205",23,18,-1,233.17509762106
"2206",23,20,-1,451.090746238145
"2207",23,22,-1,252.223497124537
"2208",23,24,-1,374.708243510553
"2209",23,26,-1,301.974231830804
"2210",23,28,-1,596.578100715168
"2211",23,30,-1,279.72609292634
"2212",23,32,-1,617.822234959218
"2213",23,34,-1,524.060836179378
"2214",23,36,-1,302.617689941998
"2215",24,2,-1,215.608388166896
"2216",24,4,-1,644.666667341819
"2217",24,6,-1,360.42505640872
"2218",24,8,-1,455.150636790274
"2219",24,10,-1,256.85564683345
"2220",24,12,-1,348.132871292966
"2221",24,14,-1,535.049243040689
"2222",24,16,-1,389.462932001893
"2223",24,18,-1,491.678093983532
"2224",24,20,-1,330.171128215887
"2225",24,22,-1,283.455490643104
"2226",24,24,-1,479.998606525665
"2227",24,26,-1,403.605316956645
"2228",24,28,-1,442.892545432706
"2229",24,30,-1,379.086292201278
"2230",24,32,-1,469.049092809618
"2231",24,34,-1,442.811505181439
"2232",24,36,-1,260.582374219824
"2233",25,2,-1,435.156644472564
"2234",25,4,-1,338.143197443831
"2235",25,6,-1,550.796112569363
"2236",25,8,-1,470.589377053281
"2237",25,10,-1,445.334181972742
"2238",25,12,-1,311.050317380876
"2239",25,14,-1,383.238157920254
"2240",25,16,-1,349.89703952626
"2241",25,18,-1,496.45788277871
"2242",25,20,-1,387.86925668136
"2243",25,22,-1,517.05053241157
"2244",25,24,-1,459.125344293675
"2245",25,26,-1,509.814588685572
"2246",25,28,-1,432.738594775024
"2247",25,30,-1,373.313306051993
"2248",25,32,-1,363.579060430949
"2249",25,34,-1,302.640936703482
"2250",25,36,-1,352.486886761142
"2251",26,2,-1,586.90898552072
"2252",26,4,-1,617.449255486758
"2253",26,6,-1,419.479956328971
"2254",26,8,-1,539.789288386579
"2255",26,10,-1,383.210523385604
"2256",26,12,-1,367.010275143028
"2257",26,14,-1,341.787234516639
"2258",26,16,-1,440.424847469553
"2259",26,18,-1,656.455582194614
"2260",26,20,-1,278.387952810371
"2261",26,22,-1,323.106680646269
"2262",26,24,-1,236.884232859551
"2263",26,26,-1,452.906229355247
"2264",26,28,-1,372.496977719589
"2265",26,30,-1,537.485426069074
"2266",26,32,-1,496.23988660092
"2267",26,34,-1,275.880965982807
"2268",26,36,-1,319.568930184327
"2269",27,2,-1,426.378413997982
"2270",27,4,-1,259.10103079885
"2271",27,6,-1,471.409082592301
"2272",27,8,-1,463.118924193633
"2273",27,10,-1,451.25048597019
"2274",27,12,-1,345.115716534089
"2275",27,14,-1,462.966060201238
"2276",27,16,-1,287.743054261377
"2277",27,18,-1,233.923993640355
"2278",27,20,-1,431.745065274448
"2279",27,22,-1,406.841605803625
"2280",27,24,-1,463.709826771601
"2281",27,26,-1,518.473500955566
"2282",27,28,-1,641.052021162216
"2283",27,30,-1,425.096721694102
"2284",27,32,-1,412.392177234567
"2285",27,34,-1,310.425831735999
"2286",27,36,-1,352.404489783798
"2287",28,2,-1,484.196931746759
"2288",28,4,-1,364.356725406311
"2289",28,6,-1,433.471544376564
"2290",28,8,-1,361.091282144066
"2291",28,10,-1,310.018903757972
"2292",28,12,-1,445.449729867246
"2293",28,14,-1,367.7931055022
"2294",28,16,-1,410.381054428813
"2295",28,18,-1,356.852906417468
"2296",28,20,-1,427.346275601474
"2297",28,22,-1,357.762192714105
"2298",28,24,-1,608.932110535194
"2299",28,26,-1,346.922941889135
"2300",28,28,-1,362.730339756128
"2301",28,30,-1,303.753531614093
"2302",28,32,-1,522.292102226638
"2303",28,34,-1,356.119782731284
"2304",28,36,-1,304.525523876867
"2305",29,2,-1,361.802341517848
"2306",29,4,-1,349.061313263355
"2307",29,6,-1,490.823268510657
"2308",29,8,-1,564.731488864827
"2309",29,10,-1,420.298969333688
"2310",29,12,-1,476.020343584311
"2311",29,14,-1,392.208167410597
"2312",29,16,-1,595.510087683564
"2313",29,18,-1,329.397591579655
"2314",29,20,-1,369.479103628268
"2315",29,22,-1,486.492727364776
"2316",29,24,-1,491.619280982528
"2317",29,26,-1,633.18538109138
"2318",29,28,-1,294.537445505505
"2319",29,30,-1,405.818102999598
"2320",29,32,-1,406.121768996602
"2321",29,34,-1,382.34071542636
"2322",29,36,-1,522.676303471844
"2323",30,2,-1,445.971443224352
"2324",30,4,-1,578.882979940738
"2325",30,6,-1,583.220437914516
"2326",30,8,-1,507.464161921893
"2327",30,10,-1,416.131847726098
"2328",30,12,-1,373.94765323672
"2329",30,14,-1,305.437330740295
"2330",30,16,-1,343.271571638429
"2331",30,18,-1,316.079938611824
"2332",30,20,-1,440.547452949669
"2333",30,22,-1,286.173985045702
"2334",30,24,-1,433.096974976037
"2335",30,26,-1,334.2606026893
"2336",30,28,-1,427.366108350478
"2337",30,30,-1,254.377971052803
"2338",30,32,-1,404.867994122122
"2339",30,34,-1,504.953813981075
"2340",30,36,-1,418.9589375186
"2341",31,2,-1,455.609952943515
"2342",31,4,-1,331.374406074647
"2343",31,6,-1,390.649345935872
"2344",31,8,-1,254.134168391058
"2345",31,10,-1,312.144521976429
"2346",31,12,-1,283.989819566434
"2347",31,14,-1,547.489110735856
"2348",31,16,-1,266.510448315191
"2349",31,18,-1,350.735034076704
"2350",31,20,-1,471.47614332087
"2351",31,22,-1,441.499909695003
"2352",31,24,-1,385.986247394338
"2353",31,26,-1,425.729632751363
"2354",31,28,-1,395.220022971435
"2355",31,30,-1,329.5997459804
"2356",31,32,-1,317.264824650748
"2357",31,34,-1,596.162524561961
"2358",31,36,-1,408.341166346702
"2359",32,2,-1,330.859343364309
"2360",32,4,-1,378.436528386645
"2361",32,6,-1,392.741481037189
"2362",32,8,-1,450.138770132497
"2363",32,10,-1,410.86383533631
"2364",32,12,-1,405.600493865582
"2365",32,14,-1,327.929721515845
"2366",32,16,-1,304.480454739264
"2367",32,18,-1,330.861260454147
"2368",32,20,-1,274.043275435754
"2369",32,22,-1,379.412718931223
"2370",32,24,-1,460.660897418863
"2371",32,26,-1,611.26845837862
"2372",32,28,-1,322.279511947391
"2373",32,30,-1,253.653451750956
"2374",32,32,-1,486.354765604535
"2375",32,34,-1,275.743063987253
"2376",32,36,-1,583.342271284945
"2377",33,2,-1,431.260771330294
"2378",33,4,-1,416.125003957942
"2379",33,6,-1,469.905414410149
"2380",33,8,-1,366.805622332707
"2381",33,10,-1,354.071098598826
"2382",33,12,-1,393.430152375912
"2383",33,14,-1,401.032897622641
"2384",33,16,-1,509.514549822188
"2385",33,18,-1,466.373433280213
"2386",33,20,-1,209.576298601074
"2387",33,22,-1,467.693932479319
"2388",33,24,-1,606.968117888432
"2389",33,26,-1,384.184052723594
"2390",33,28,-1,504.633315175611
"2391",33,30,-1,427.592363583909
"2392",33,32,-1,543.456370654536
"2393",33,34,-1,394.925407920362
"2394",33,36,-1,391.404992160658
"2395",34,2,-1,526.202513134174
"2396",34,4,-1,410.677930862332
"2397",34,6,-1,422.400945943658
"2398",34,8,-1,377.053388278027
"2399",34,10,-1,357.232367133191
"2400",34,12,-1,607.149433050746
"2401",34,14,-1,416.817980361169
"2402",34,16,-1,333.576316872154
"2403",34,18,-1,613.246960983265
"2404",34,20,-1,341.556730579854
"2405",34,22,-1,333.26629130089
"2406",34,24,-1,505.274462787344
"2407",34,26,-1,347.281915974225
"2408",34,28,-1,571.157496813335
"2409",34,30,-1,404.344630394977
"2410",34,32,-1,373.294571873118
"2411",34,34,-1,636.603208896643
"2412",34,36,-1,469.720464980907
"2413",35,2,-1,599.632199969175
"2414",35,4,-1,277.050826142944
"2415",35,6,-1,613.044790893256
"2416",35,8,-1,542.582469024454
"2417",35,10,-1,358.477964065483
"2418",35,12,-1,378.213820137598
"2419",35,14,-1,293.665786144944
"2420",35,16,-1,412.892243079795
"2421",35,18,-1,431.257565159655
"2422",35,20,-1,243.42188162357
"2423",35,22,-1,469.865105416635
"2424",35,24,-1,361.110263828481
"2425",35,26,-1,409.73238094852
"2426",35,28,-1,369.494505701064
"2427",35,30,-1,491.648854968445
"2428",35,32,-1,378.433324643704
"2429",35,34,-1,450.262898354497
"2430",35,36,-1,440.604122168713
"2431",36,2,-1,449.05970387399
"2432",36,4,-1,270.637455367617
"2433",36,6,-1,317.967032842844
"2434",36,8,-1,647.022673682877
"2435",36,10,-1,639.608919922696
"2436",36,12,-1,406.404376514253
"2437",36,14,-1,516.90148883901
"2438",36,16,-1,672.379155547896
"2439",36,18,-1,452.384665313526
"2440",36,20,-1,351.576423805787
"2441",36,22,-1,476.043483815752
"2442",36,24,-1,436.468637043786
"2443",36,26,-1,406.937495936391
"2444",36,28,-1,532.532630669919
"2445",36,30,-1,666.159595207367
"2446",36,32,-1,253.629740646767
"2447",36,34,-1,340.519501971525
"2448",36,36,-1,453.930089765345
"2449",37,2,-1,406.278538151694
"2450",37,4,-1,309.642156739433
"2451",37,6,-1,295.368882660394
"2452",37,8,-1,379.190182961178
"2453",37,10,-1,326.280536821893
"2454",37,12,-1,415.736101537344
"2455",37,14,-1,464.29790545411
"2456",37,16,-1,566.654789689145
"2457",37,18,-1,480.41673620827
"2458",37,20,-1,476.224103160024
"2459",37,22,-1,456.436168057292
"2460",37,24,-1,185.824792187167
"2461",37,26,-1,353.411663462873
"2462",37,28,-1,600.311294829866
"2463",37,30,-1,411.430094804799
"2464",37,32,-1,296.431747164412
"2465",37,34,-1,473.384087751682
"2466",37,36,-1,369.085894899441
"2467",38,2,-1,261.229784128035
"2468",38,4,-1,481.56239116736
"2469",38,6,-1,382.553222610836
"2470",38,8,-1,545.532413847148
"2471",38,10,-1,438.32044705566
"2472",38,12,-1,291.822754189599
"2473",38,14,-1,460.333347421532
"2474",38,16,-1,776.766653921535
"2475",38,18,-1,236.903473014335
"2476",38,20,-1,559.793637125434
"2477",38,22,-1,381.378268362617
"2478",38,24,-1,322.073279871433
"2479",38,26,-1,308.564149383529
"2480",38,28,-1,459.107600877033
"2481",38,30,-1,323.413096123915
"2482",38,32,-1,350.742576686905
"2483",38,34,-1,413.096272925149
"2484",38,36,-1,276.83693409754
"2485",39,2,-1,557.14623645752
